unique_staying_id,study_id,location_id,staying_time_start,staying_time_end,staying_day_of_week,staying_time_of_day,staying_count_surveyor,staying_conditions,staying_microclimate,staying_temperature,staying_row_total,staying_group_size,staying_race_ethnicity,staying_gender,staying_age,standing,leaning,sitting_formal_all,sitting_formal_public,sitting_formal_public_fixed_bench,sitting_formal_public_fixed_wall_with_seats,sitting_formal_public_movable_seat,sitting_formal_commercial,sitting_formal_private,sitting_informal,lying,staying_mobility_assist,commercial_all,commercial_selling,commercial_selling_informal,commercial_buying,commercial_observing,eating_drinking,talking_to_others,smoking,cultural,recreation_active,recreation_passive,waiting_transportation,working_civic,disruptive,disruptive_aggressive,disruptive_intoxicated,living_public,using_electronics,soliciting,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,staying_notes
11601,2022_Ballard_Ave,BAL5,08/30/2022 12:22:00 PM,08/30/2022 12:26:00 PM,Weekday,Midday,SDOT,,,,1,4,,Male,25-64,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
11602,2022_Ballard_Ave,BAL5,08/30/2022 12:22:00 PM,08/30/2022 12:26:00 PM,Weekday,Midday,SDOT,,,,1,4,,Male,25-64,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
11603,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11604,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11605,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
11606,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,25-64,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
11607,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Female,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11608,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Unknown,0-4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
11609,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11610,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
11611,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11612,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Female,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11613,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11614,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11615,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11616,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11617,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11618,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
11619,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
11620,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11621,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11622,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11623,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
11624,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11625,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
11626,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11627,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11628,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,15-24,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,
11629,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11630,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11631,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
11632,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11633,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
11634,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
11635,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11636,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11637,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11638,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,0-4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11639,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11640,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11641,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11642,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11643,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,8,,Male,65+,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
11644,2022_Ballard_Ave,BAL6,08/30/2022 12:50:00 PM,08/30/2022 01:01:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
11645,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11646,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11647,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11648,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11649,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11650,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11651,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11652,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,3,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11653,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11654,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11655,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11656,2022_Ballard_Ave,BAL5,08/30/2022 03:38:00 PM,08/30/2022 03:53:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,Text:People in groups at Hattie’s Hat street cafe. Single dot younger female is a mistake.
11657,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,3,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11658,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,1,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
11659,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,
11660,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11661,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,2,,Female,15-24,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
11662,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,1,,Female,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
11663,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,15-24,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
11664,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,2,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,1,,,,,,
11665,2022_Ballard_Ave,BAL6,08/30/2022 03:56:00 PM,08/30/2022 04:06:00 PM,Weekday,Midday,SDOT,,,,1,4,,Male,25-64,,,,,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,
